asof,pred_dir,pred_lvl,pred_eta,true_side,true_lvl,true_in,err_pct,hit,why
2019-01-14,down,35.5,1,high,37.43,4,5.16,False,v4 high->low 38% retrace
2019-01-17,up,35.85,1,high,37.43,1,4.22,False,v4 low->high 38% retrace
2019-01-24,down,36.64,1,high,41.62,9,11.97,False,v4 high->low 38% retrace
2019-01-28,up,36.52,1,high,41.62,7,12.25,False,v4 low->high 38% retrace
2019-02-11,down,39.46,1,high,41.06,2,3.9,False,v4 high->low 38% retrace
2019-02-13,up,40.68,1,high,41.87,7,2.84,False,v4 low->high 38% retrace
2019-02-19,down,40.69,1,high,41.87,4,2.82,False,v4 high->low 38% retrace
2019-02-28,down,41.56,1,high,42.32,2,1.8,False,v4 high->low 38% retrace
2019-03-07,down,42.15,2,low,40.35,1,4.46,False,v4 high->low 38% retrace
2019-03-13,up,41.1,4,high,47.07,7,12.68,False,v4 low->high 38% retrace
2019-03-27,down,44.5,1,high,48.29,9,7.85,False,v4 high->low 38% retrace
2019-03-29,up,45.14,1,high,48.29,7,6.52,False,v4 low->high 38% retrace
2019-04-12,down,46.63,1,high,49.63,7,6.04,False,v4 high->low 38% retrace
2019-04-17,up,47.31,1,high,49.63,4,4.67,False,v4 low->high 38% retrace
2019-04-29,down,48.51,1,low,47.4,1,2.34,False,v4 high->low 38% retrace
2019-05-03,up,48.25,3,low,43.7,6,10.41,False,v4 low->high 38% retrace
2019-05-06,down,49.79,1,low,43.7,5,13.94,False,v4 high->low 38% retrace
2019-05-16,up,46.59,1,low,40.69,11,14.5,False,v4 low->high 38% retrace
2019-05-21,down,45.12,1,low,40.69,8,10.89,False,v4 high->low 38% retrace
2019-06-06,up,42.72,2,low,45.48,6,6.07,False,v4 low->high 38% retrace
2019-06-19,up,47.31,1,low,46.67,4,1.37,False,v4 low->high 38% retrace
2019-06-28,up,47.12,1,high,49.01,4,3.86,False,v4 low->high 38% retrace
2019-07-10,down,48.12,1,low,48.36,7,0.5,True,v4 high->low 38% retrace
2019-07-11,up,48.03,1,low,48.36,6,0.68,False,v4 low->high 38% retrace
2019-07-24,up,48.72,2,high,52.91,5,7.92,False,v4 low->high 38% retrace
2019-08-05,down,51.17,8,high,50.89,6,0.55,False,v4 high->low 38% retrace
2019-08-08,up,48.66,1,high,50.89,3,4.38,False,v4 low->high 38% retrace
2019-08-16,down,49.03,1,high,51.45,4,4.7,False,v4 high->low 38% retrace
2019-08-27,down,51.24,2,high,54.32,11,5.67,False,v4 high->low 38% retrace
2019-08-28,up,49.45,1,high,54.32,10,8.97,False,v4 low->high 38% retrace
2019-09-17,down,51.99,1,high,53.68,2,3.15,False,v4 high->low 38% retrace
2019-09-24,down,53.44,2,low,52.09,1,2.59,False,v4 high->low 38% retrace
2019-09-30,up,52.7,1,high,54.75,1,3.74,False,v4 low->high 38% retrace
2019-10-04,down,53.73,1,high,57.13,6,5.95,False,v4 high->low 38% retrace
2019-10-08,up,52.81,1,high,57.13,4,7.56,False,v4 low->high 38% retrace
2019-10-17,down,55.02,2,low,56.92,10,3.34,False,v4 high->low 38% retrace
2019-11-05,up,57.0,6,high,64.49,10,11.61,False,v4 low->high 38% retrace
2019-11-22,down,61.6,2,high,64.55,5,4.57,False,v4 high->low 38% retrace
2019-11-25,up,63.36,1,high,64.55,4,1.84,False,v4 low->high 38% retrace
2019-12-05,down,63.83,1,low,67.03,11,4.77,False,v4 high->low 38% retrace
2019-12-06,up,62.77,3,low,67.03,10,6.36,False,v4 low->high 38% retrace
2019-12-26,up,69.08,1,low,73.36,20,5.83,False,v4 low->high 38% retrace
2020-01-30,up,75.78,2,low,72.72,2,4.21,False,v4 low->high 38% retrace
2020-02-03,down,76.78,2,high,78.26,3,1.89,False,v4 high->low 38% retrace
2020-02-06,up,75.08,2,low,75.7,2,0.82,False,v4 low->high 38% retrace
2020-02-11,down,76.14,1,high,78.92,1,3.52,False,v4 high->low 38% retrace
2020-02-13,up,76.68,1,low,61.84,10,24.0,False,v4 low->high 38% retrace
2020-02-18,down,77.69,1,low,61.84,8,25.63,False,v4 high->low 38% retrace
2020-03-04,up,68.36,3,low,51.28,13,33.31,False,v4 low->high 38% retrace
2020-03-06,down,68.93,1,low,51.28,11,34.42,False,v4 high->low 38% retrace
2020-03-26,up,59.7,1,high,63.31,3,5.7,False,v4 low->high 38% retrace
2020-04-03,down,58.71,1,high,69.52,6,15.55,False,v4 high->low 38% retrace
2020-04-07,up,59.5,1,high,69.52,4,14.41,False,v4 low->high 38% retrace
2020-04-17,down,64.79,1,low,64.02,2,1.2,False,v4 high->low 38% retrace
2020-04-24,up,66.12,1,high,77.32,12,14.49,False,v4 low->high 38% retrace
2020-05-15,down,72.24,1,high,78.42,6,7.88,False,v4 high->low 38% retrace
2020-05-20,up,74.41,2,high,78.42,3,5.11,False,v4 low->high 38% retrace
2020-05-29,down,76.2,1,high,85.8,8,11.19,False,v4 high->low 38% retrace
2020-06-01,up,76.75,1,high,85.8,7,10.55,False,v4 low->high 38% retrace
2020-06-15,down,81.95,1,high,90.06,6,9.01,False,v4 high->low 38% retrace
2020-06-18,up,82.48,2,high,90.06,3,8.42,False,v4 low->high 38% retrace
2020-06-26,down,86.38,1,low,84.96,1,1.67,False,v4 high->low 38% retrace
2020-07-02,up,86.91,1,high,96.7,6,10.12,False,v4 low->high 38% retrace
2020-07-16,down,92.22,1,high,96.01,3,3.95,False,v4 high->low 38% retrace
2020-07-17,up,93.07,1,high,96.01,2,3.06,False,v4 low->high 38% retrace
2020-07-24,down,94.03,3,high,110.68,9,15.04,False,v4 high->low 38% retrace
2020-07-29,up,89.97,1,high,110.68,6,18.71,False,v4 low->high 38% retrace
2020-08-11,down,101.34,2,high,124.81,9,18.8,False,v4 high->low 38% retrace
2020-08-14,up,107.63,2,high,124.81,6,13.76,False,v4 low->high 38% retrace
2020-08-27,down,117.53,1,high,133.72,4,12.11,False,v4 high->low 38% retrace
2020-09-08,down,130.32,7,low,106.61,3,22.24,False,v4 high->low 38% retrace
2020-09-10,up,117.5,2,low,106.61,1,10.21,False,v4 low->high 38% retrace
2020-09-16,up,106.94,1,low,99.92,3,7.03,False,v4 low->high 38% retrace
2020-09-24,up,102.48,1,high,114.09,5,10.18,False,v4 low->high 38% retrace
2020-09-25,down,105.77,1,high,114.09,4,7.29,False,v4 high->low 38% retrace
2020-10-06,down,112.29,1,high,121.52,5,7.6,False,v4 high->low 38% retrace
2020-10-07,up,110.8,1,high,121.52,4,8.82,False,v4 low->high 38% retrace
2020-10-16,down,116.65,1,low,104.01,11,12.15,False,v4 high->low 38% retrace
2020-11-05,up,110.7,1,high,118.43,2,6.53,False,v4 low->high 38% retrace
2020-11-12,down,112.92,1,high,117.46,2,3.87,False,v4 high->low 38% retrace
2020-11-13,up,113.71,1,high,117.46,1,3.19,False,v4 low->high 38% retrace
2020-11-19,down,114.92,1,low,109.3,3,5.14,False,v4 high->low 38% retrace
2020-11-30,up,112.42,1,high,122.27,7,8.06,False,v4 low->high 38% retrace
2020-12-14,down,117.32,1,low,119.85,5,2.11,False,v4 high->low 38% retrace
2020-12-15,up,118.79,2,low,119.85,4,0.88,False,v4 low->high 38% retrace
2020-12-24,up,121.08,3,high,134.74,2,10.14,False,v4 low->high 38% retrace
2021-01-04,down,129.05,1,low,122.69,2,5.18,False,v4 high->low 38% retrace
2021-01-11,up,127.29,1,low,123.16,1,3.35,False,v4 low->high 38% retrace
2021-01-13,down,126.44,1,low,123.23,3,2.6,False,v4 high->low 38% retrace
2021-01-15,up,125.3,1,low,123.23,1,1.68,False,v4 low->high 38% retrace
2021-01-22,up,123.26,4,high,140.85,1,12.49,False,v4 low->high 38% retrace
2021-01-28,down,134.12,1,low,126.41,1,6.1,False,v4 high->low 38% retrace
2021-02-03,up,131.93,1,high,134.06,4,1.59,False,v4 low->high 38% retrace
2021-02-12,down,131.14,1,low,115.11,6,13.93,False,v4 high->low 38% retrace
2021-02-26,up,122.35,2,high,125.15,2,2.24,False,v4 low->high 38% retrace
2021-03-05,down,121.31,1,low,112.99,1,7.36,False,v4 high->low 38% retrace
2021-03-11,up,117.64,1,high,123.69,3,4.89,False,v4 low->high 38% retrace
2021-03-19,down,119.6,1,high,120.79,2,0.99,False,v4 high->low 38% retrace
2021-03-24,up,119.16,1,low,115.56,4,3.12,False,v4 low->high 38% retrace
2021-03-26,down,119.1,1,low,115.56,2,3.06,False,v4 high->low 38% retrace
2021-04-05,up,117.56,2,high,131.77,11,10.78,False,v4 low->high 38% retrace
2021-04-23,down,125.58,2,high,133.27,4,5.77,False,v4 high->low 38% retrace
2021-04-26,up,129.23,1,high,133.27,3,3.03,False,v4 low->high 38% retrace
2021-05-04,down,131.13,3,low,119.06,6,10.14,False,v4 high->low 38% retrace
2021-05-07,up,127.04,1,low,119.06,3,6.7,False,v4 low->high 38% retrace
2021-05-17,up,120.64,1,low,119.65,2,0.83,False,v4 low->high 38% retrace
2021-05-19,down,122.45,1,high,124.97,4,2.02,False,v4 high->low 38% retrace
2021-05-24,up,121.52,1,high,124.97,1,2.76,False,v4 low->high 38% retrace
2021-05-28,down,122.94,1,low,119.92,3,2.52,False,v4 high->low 38% retrace
2021-06-08,up,121.85,1,high,146.09,26,16.59,False,v4 low->high 38% retrace
2021-06-11,down,123.13,1,high,146.09,23,15.72,False,v4 high->low 38% retrace
2021-07-20,down,138.08,2,high,145.92,4,5.37,False,v4 high->low 38% retrace
2021-07-22,up,141.07,1,high,145.92,2,3.32,False,v4 low->high 38% retrace
2021-07-29,down,142.88,1,high,144.18,3,0.9,False,v4 high->low 38% retrace
2021-08-02,up,141.53,1,high,144.18,1,1.84,False,v4 low->high 38% retrace
2021-08-06,down,142.13,1,low,141.72,2,0.29,True,v4 high->low 38% retrace
2021-08-13,up,142.66,1,high,147.94,2,3.57,False,v4 low->high 38% retrace
2021-08-20,down,145.56,1,high,147.14,2,1.07,False,v4 high->low 38% retrace
2021-08-24,up,143.61,1,low,143.21,3,0.28,False,v4 low->high 38% retrace
2021-08-27,down,144.77,1,high,153.39,6,5.62,False,v4 high->low 38% retrace
2021-09-01,up,144.71,2,high,153.39,3,5.66,False,v4 low->high 38% retrace
2021-09-10,down,149.5,2,low,137.79,6,8.5,False,v4 high->low 38% retrace
2021-09-23,up,143.75,1,high,143.84,1,0.06,True,v4 low->high 38% retrace
2021-09-29,down,141.53,1,low,134.86,3,4.95,False,v4 high->low 38% retrace
2021-10-07,up,138.29,1,high,141.24,2,2.09,False,v4 low->high 38% retrace
2021-10-14,down,138.8,1,low,143.98,7,3.6,False,v4 high->low 38% retrace
2021-10-18,up,137.86,2,low,143.98,5,4.25,False,v4 low->high 38% retrace
2021-10-28,up,147.12,1,low,142.8,1,3.03,False,v4 low->high 38% retrace
2021-11-02,down,147.33,1,high,148.68,2,0.91,False,v4 high->low 38% retrace
2021-11-03,up,145.32,1,high,148.68,1,2.26,False,v4 low->high 38% retrace
2021-11-09,down,146.43,1,low,144.06,3,1.65,False,v4 high->low 38% retrace
2021-11-17,up,145.82,2,high,161.85,3,9.9,False,v4 low->high 38% retrace
2021-11-26,down,155.05,1,high,166.35,3,6.79,False,v4 high->low 38% retrace
2021-12-01,up,156.21,2,low,154.14,1,1.34,False,v4 low->high 38% retrace
2021-12-06,down,161.15,1,high,177.9,5,9.42,False,v4 high->low 38% retrace
2021-12-07,up,158.8,3,high,177.9,4,10.74,False,v4 low->high 38% retrace
2021-12-16,down,168.82,1,low,163.57,2,3.21,False,v4 high->low 38% retrace
2021-12-23,up,169.04,1,high,177.12,2,4.56,False,v4 low->high 38% retrace
2021-12-31,down,171.94,1,high,178.69,2,3.78,False,v4 high->low 38% retrace
2022-01-07,down,178.09,3,low,164.27,1,8.41,False,v4 high->low 38% retrace
2022-01-13,up,169.78,1,low,151.11,6,12.36,False,v4 low->high 38% retrace
2022-01-18,down,169.71,1,low,151.11,4,12.31,False,v4 high->low 38% retrace
2022-01-27,up,159.5,1,high,172.15,5,7.35,False,v4 low->high 38% retrace
2022-02-08,down,164.11,2,high,172.77,1,5.01,False,v4 high->low 38% retrace
2022-02-09,up,168.92,1,low,162.9,3,3.7,False,v4 low->high 38% retrace
2022-02-14,down,170.54,1,high,169.53,2,0.6,False,v4 high->low 38% retrace
2022-02-17,up,166.67,1,low,148.66,4,12.11,False,v4 low->high 38% retrace
2022-02-22,down,167.0,2,low,148.66,2,12.34,False,v4 high->low 38% retrace
2022-03-01,up,156.63,1,high,165.2,2,5.19,False,v4 low->high 38% retrace
2022-03-08,down,158.88,1,low,146.8,4,8.23,False,v4 high->low 38% retrace
2022-03-17,up,153.83,1,high,175.67,9,12.43,False,v4 low->high 38% retrace
2022-04-04,down,164.64,3,high,167.51,8,1.71,False,v4 high->low 38% retrace
2022-04-20,down,164.39,1,high,167.76,1,2.01,False,v4 high->low 38% retrace
2022-04-21,up,162.86,1,low,149.9,7,8.65,False,v4 low->high 38% retrace
2022-04-26,down,164.79,3,low,149.9,4,9.93,False,v4 high->low 38% retrace
2022-05-05,up,156.72,1,low,135.95,5,15.28,False,v4 low->high 38% retrace
2022-05-09,down,157.88,2,low,135.95,3,16.13,False,v4 high->low 38% retrace
2022-05-17,up,146.21,1,low,129.89,3,12.56,False,v4 low->high 38% retrace
2022-05-20,down,142.59,2,low,134.33,4,6.15,False,v4 high->low 38% retrace
2022-05-25,up,136.31,1,low,134.33,1,1.47,False,v4 low->high 38% retrace
2022-06-01,up,136.03,2,high,146.79,5,7.33,False,v4 low->high 38% retrace
2022-06-06,down,143.17,1,high,146.79,2,2.47,False,v4 high->low 38% retrace
2022-06-13,down,146.09,4,low,126.39,3,15.59,False,v4 high->low 38% retrace
2022-06-22,up,134.18,1,high,140.54,3,4.53,False,v4 low->high 38% retrace
2022-06-30,down,135.13,1,low,139.2,8,2.92,False,v4 high->low 38% retrace
2022-07-06,up,134.66,1,low,139.2,5,3.26,False,v4 low->high 38% retrace
2022-07-18,up,142.32,1,low,147.71,6,3.65,False,v4 low->high 38% retrace
2022-07-29,up,150.96,2,high,172.77,13,12.62,False,v4 low->high 38% retrace
2022-08-22,down,163.2,1,high,167.77,4,2.72,False,v4 high->low 38% retrace
2022-08-31,down,165.86,4,low,149.75,5,10.76,False,v4 high->low 38% retrace
2022-09-13,up,156.63,2,low,145.53,3,7.63,False,v4 low->high 38% retrace
2022-09-15,down,156.77,2,low,145.53,1,7.72,False,v4 high->low 38% retrace
2022-09-21,up,151.48,1,high,151.75,4,0.18,True,v4 low->high 38% retrace
2022-09-26,down,151.82,1,high,151.75,1,0.05,False,v4 high->low 38% retrace
2022-09-30,down,150.24,3,low,135.05,1,11.25,False,v4 high->low 38% retrace
2022-10-06,up,141.43,1,low,131.79,5,7.31,False,v4 low->high 38% retrace
2022-10-11,down,141.02,1,low,131.79,2,7.0,False,v4 high->low 38% retrace
2022-10-18,up,136.73,1,low,141.37,7,3.28,False,v4 low->high 38% retrace
2022-11-01,up,145.03,1,low,132.02,3,9.85,False,v4 low->high 38% retrace
2022-11-02,down,149.47,2,low,132.02,2,13.22,False,v4 high->low 38% retrace
2022-11-09,up,140.6,2,high,150.9,4,6.83,False,v4 low->high 38% retrace
2022-11-18,down,143.69,1,low,137.89,6,4.21,False,v4 high->low 38% retrace
2022-11-22,up,146.38,1,low,137.89,4,6.16,False,v4 low->high 38% retrace
2022-12-02,up,140.07,2,high,148.27,1,5.53,False,v4 low->high 38% retrace
2022-12-08,down,144.3,1,high,147.34,3,2.06,False,v4 high->low 38% retrace
2022-12-12,up,141.64,1,high,147.34,1,3.87,False,v4 low->high 38% retrace
2022-12-16,down,143.6,3,low,121.99,10,17.71,False,v4 high->low 38% retrace
2023-01-06,up,131.67,1,high,144.65,14,8.97,False,v4 low->high 38% retrace
2023-02-01,down,135.99,2,high,154.62,2,12.05,False,v4 high->low 38% retrace
2023-02-06,up,141.06,3,low,146.83,4,3.93,False,v4 low->high 38% retrace
2023-02-08,down,148.59,1,low,146.83,2,1.2,False,v4 high->low 38% retrace
2023-02-15,up,149.81,1,high,153.82,1,2.61,False,v4 low->high 38% retrace
2023-02-22,down,151.15,2,low,141.59,6,6.75,False,v4 high->low 38% retrace
2023-03-07,up,146.26,1,low,145.24,3,0.7,False,v4 low->high 38% retrace
2023-03-09,down,149.13,1,low,145.24,1,2.68,False,v4 high->low 38% retrace
2023-03-15,up,148.51,1,high,159.54,5,6.91,False,v4 low->high 38% retrace
2023-03-27,down,154.08,1,low,153.48,1,0.39,True,v4 high->low 38% retrace
2023-03-31,up,155.79,2,high,164.16,2,5.1,False,v4 low->high 38% retrace
2023-04-10,down,160.08,1,low,157.22,2,1.82,False,v4 high->low 38% retrace
2023-04-17,up,159.87,1,high,165.46,2,3.38,False,v4 low->high 38% retrace
2023-04-24,down,162.31,1,low,160.19,2,1.32,False,v4 high->low 38% retrace
2023-05-01,up,162.2,2,low,161.68,3,0.32,False,v4 low->high 38% retrace
2023-05-09,up,162.25,3,high,171.79,2,5.55,False,v4 low->high 38% retrace
2023-05-10,down,167.75,1,high,171.79,1,2.35,False,v4 high->low 38% retrace
2023-05-16,down,171.68,1,low,167.92,1,2.24,False,v4 high->low 38% retrace
2023-05-22,up,169.4,1,low,168.02,2,0.82,False,v4 low->high 38% retrace
2023-05-24,down,171.55,1,high,182.24,7,5.87,False,v4 high->low 38% retrace
2023-05-30,up,170.23,2,high,182.24,4,6.59,False,v4 low->high 38% retrace
2023-06-08,down,176.81,1,low,179.91,8,1.72,False,v4 high->low 38% retrace
2023-06-12,up,177.59,1,low,179.91,6,1.29,False,v4 low->high 38% retrace
2023-06-26,up,181.89,1,high,191.63,4,5.08,False,v4 low->high 38% retrace
2023-07-06,down,187.15,1,low,183.86,3,1.79,False,v4 high->low 38% retrace
2023-07-14,up,186.83,1,high,195.32,3,4.35,False,v4 low->high 38% retrace
2023-07-24,down,190.94,1,high,194.31,3,1.73,False,v4 high->low 38% retrace
2023-07-26,up,191.06,1,high,194.31,1,1.67,False,v4 low->high 38% retrace
2023-08-01,down,192.06,1,low,169.67,13,13.2,False,v4 high->low 38% retrace
2023-08-23,up,179.08,1,low,173.47,2,3.23,False,v4 low->high 38% retrace
2023-08-28,down,175.52,1,high,187.44,5,6.36,False,v4 high->low 38% retrace
2023-08-30,up,175.63,3,high,187.44,3,6.3,False,v4 low->high 38% retrace
2023-09-08,down,182.1,3,low,171.26,4,6.33,False,v4 high->low 38% retrace
2023-09-12,up,177.42,1,low,171.26,2,3.6,False,v4 low->high 38% retrace
2023-09-19,up,171.28,2,high,177.3,1,3.4,False,v4 low->high 38% retrace
2023-09-25,down,174.99,1,low,165.38,3,5.81,False,v4 high->low 38% retrace
2023-10-03,up,169.93,1,high,179.91,7,5.55,False,v4 low->high 38% retrace
2023-10-17,down,174.36,1,low,163.46,7,6.67,False,v4 high->low 38% retrace
2023-10-31,up,169.74,1,high,190.61,16,10.95,False,v4 low->high 38% retrace
2023-11-28,down,180.24,4,high,189.78,1,5.03,False,v4 high->low 38% retrace
2023-12-04,down,189.46,1,low,189.11,5,0.19,True,v4 high->low 38% retrace
2023-12-07,up,186.94,2,low,189.11,2,1.15,False,v4 low->high 38% retrace
2023-12-14,up,190.61,2,low,178.0,14,7.08,False,v4 low->high 38% retrace
2023-12-19,down,194.12,1,low,178.0,11,9.06,False,v4 high->low 38% retrace
2024-01-10,up,185.34,1,high,184.8,1,0.29,True,v4 low->high 38% retrace
2024-01-17,down,182.2,1,high,194.01,5,6.09,False,v4 high->low 38% retrace
2024-01-22,up,180.68,4,high,194.01,2,6.87,False,v4 low->high 38% retrace
2024-01-29,down,187.94,1,low,177.09,4,6.13,False,v4 high->low 38% retrace
2024-02-07,up,183.55,1,low,178.06,8,3.08,False,v4 low->high 38% retrace
2024-02-12,down,184.3,1,low,178.06,5,3.5,False,v4 high->low 38% retrace
2024-02-23,up,182.14,1,low,166.67,9,9.28,False,v4 low->high 38% retrace
2024-02-28,down,181.14,1,low,166.67,6,8.68,False,v4 high->low 38% retrace
2024-03-12,up,172.92,1,low,168.45,3,2.65,False,v4 low->high 38% retrace
2024-03-14,down,170.27,1,low,168.45,1,1.08,False,v4 high->low 38% retrace
2024-03-20,up,170.0,2,low,167.62,3,1.42,False,v4 low->high 38% retrace
2024-03-25,down,173.57,2,high,171.73,2,1.07,False,v4 high->low 38% retrace
2024-03-28,up,171.1,1,low,166.42,2,2.81,False,v4 low->high 38% retrace
2024-04-02,down,170.16,1,high,170.07,2,0.05,False,v4 high->low 38% retrace
2024-04-05,up,168.45,1,low,165.31,3,1.9,False,v4 low->high 38% retrace
2024-04-09,down,168.68,1,low,165.31,1,2.04,False,v4 high->low 38% retrace
2024-04-15,up,167.13,1,low,162.31,4,2.97,False,v4 low->high 38% retrace
2024-04-17,down,172.19,2,low,162.31,2,6.09,False,v4 high->low 38% retrace
2024-04-24,up,167.71,1,high,174.13,3,3.69,False,v4 low->high 38% retrace
2024-05-02,down,169.61,1,high,184.98,1,8.31,False,v4 high->low 38% retrace
2024-05-06,up,169.9,4,low,184.87,13,8.1,False,v4 low->high 38% retrace
2024-05-08,down,178.22,1,low,184.87,11,3.6,False,v4 high->low 38% retrace
2024-05-29,up,184.91,1,low,190.34,8,2.85,False,v4 low->high 38% retrace
2024-05-31,down,188.77,1,low,190.34,6,0.82,True,v4 high->low 38% retrace
2024-06-13,up,190.66,8,low,204.64,6,6.83,False,v4 low->high 38% retrace
2024-06-17,down,207.51,3,low,204.64,4,1.4,False,v4 high->low 38% retrace
2024-06-27,up,209.79,1,high,234.99,11,10.72,False,v4 low->high 38% retrace
2024-07-18,down,223.4,1,low,212.59,5,5.08,False,v4 high->low 38% retrace
2024-07-23,up,225.83,1,low,212.59,2,6.23,False,v4 low->high 38% retrace
2024-07-30,up,215.49,1,high,223.47,3,3.57,False,v4 low->high 38% retrace
2024-08-07,down,219.31,2,low,222.03,13,1.23,False,v4 high->low 38% retrace
2024-08-08,up,205.35,1,low,222.03,12,7.51,False,v4 low->high 38% retrace
2024-08-29,up,232.68,1,low,214.91,6,8.27,False,v4 low->high 38% retrace
2024-09-04,down,227.57,2,low,214.91,3,5.89,False,v4 high->low 38% retrace
2024-09-12,up,221.05,1,high,222.18,1,0.51,True,v4 low->high 38% retrace
2024-09-18,down,219.4,1,high,231.16,2,5.09,False,v4 high->low 38% retrace
2024-09-19,up,215.98,3,high,231.16,1,6.57,False,v4 low->high 38% retrace
2024-09-25,down,223.9,1,high,231.07,3,3.1,False,v4 high->low 38% retrace
2024-09-30,up,225.6,1,low,219.49,5,2.78,False,v4 low->high 38% retrace
2024-10-03,down,227.67,1,low,219.49,2,3.73,False,v4 high->low 38% retrace
2024-10-10,up,223.91,1,high,235.52,3,4.93,False,v4 low->high 38% retrace
2024-10-18,down,229.4,1,high,234.89,1,2.34,False,v4 high->low 38% retrace
2024-10-24,down,234.65,2,low,217.89,7,7.69,False,v4 high->low 38% retrace
2024-10-28,up,229.32,1,low,217.89,5,5.25,False,v4 low->high 38% retrace
2024-11-07,up,220.94,1,high,227.01,1,2.67,False,v4 low->high 38% retrace
2024-11-13,down,223.53,1,low,243.92,26,8.36,False,v4 high->low 38% retrace
2024-12-26,up,250.38,2,low,217.8,15,14.96,False,v4 low->high 38% retrace
2024-12-31,down,252.76,1,low,217.8,12,16.05,False,v4 high->low 38% retrace
2025-01-24,up,233.24,3,high,245.41,5,4.96,False,v4 low->high 38% retrace
2025-02-05,down,234.86,1,high,248.47,13,5.48,False,v4 high->low 38% retrace
2025-02-06,up,232.22,1,high,248.47,12,6.54,False,v4 low->high 38% retrace
2025-02-28,down,239.15,1,high,239.89,5,0.31,False,v4 high->low 38% retrace
2025-03-12,down,236.61,4,low,207.15,1,14.22,False,v4 high->low 38% retrace
2025-03-18,up,219.66,2,low,209.99,3,4.6,False,v4 low->high 38% retrace
2025-03-26,up,211.07,2,high,224.24,3,5.87,False,v4 low->high 38% retrace
2025-04-03,down,218.8,3,low,168.18,3,30.1,False,v4 high->low 38% retrace
2025-04-11,up,189.59,1,high,211.64,1,10.42,False,v4 low->high 38% retrace
2025-04-17,down,195.04,1,low,188.65,1,3.39,False,v4 high->low 38% retrace
2025-04-24,up,197.43,2,high,213.25,5,7.42,False,v4 low->high 38% retrace
2025-05-06,down,203.85,1,low,192.07,1,6.13,False,v4 high->low 38% retrace
2025-05-12,up,200.16,2,high,212.91,2,5.99,False,v4 low->high 38% retrace
2025-05-19,down,204.95,1,low,192.53,4,6.45,False,v4 high->low 38% retrace
2025-05-29,up,200.32,1,low,195.83,1,2.29,False,v4 low->high 38% retrace
2025-06-03,down,198.9,1,high,205.25,1,3.09,False,v4 high->low 38% retrace
2025-06-04,up,198.5,1,low,194.13,10,2.25,False,v4 low->high 38% retrace
2025-06-09,down,201.65,1,low,194.13,7,3.87,False,v4 high->low 38% retrace
2025-06-24,up,198.38,1,low,198.3,4,0.04,False,v4 low->high 38% retrace
2025-07-03,up,199.89,4,high,215.19,1,7.11,False,v4 low->high 38% retrace
2025-07-10,down,208.74,1,high,214.74,7,2.79,False,v4 high->low 38% retrace
2025-07-14,up,209.65,1,high,214.74,5,2.37,False,v4 low->high 38% retrace
2025-07-24,down,211.49,1,low,200.53,6,5.47,False,v4 high->low 38% retrace
2025-08-06,up,205.96,2,high,234.25,6,12.08,False,v4 low->high 38% retrace
2025-08-19,down,221.37,2,low,222.96,2,0.71,True,v4 high->low 38% retrace
2025-08-26,up,227.27,1,low,226.13,4,0.5,False,v4 low->high 38% retrace
2025-09-05,up,227.34,3,low,225.12,3,0.99,False,v4 low->high 38% retrace
2025-09-10,down,234.97,2,high,258.29,17,9.03,False,v4 high->low 38% retrace
2025-09-15,up,230.97,1,high,258.29,14,10.58,False,v4 low->high 38% retrace
2025-10-08,down,245.62,3,low,243.1,2,1.04,False,v4 high->low 38% retrace
2025-10-15,up,248.9,1,high,264.31,4,5.83,False,v4 low->high 38% retrace
2025-10-24,down,256.21,1,high,276.3,5,7.27,False,v4 high->low 38% retrace
2025-11-05,down,271.72,1,low,265.79,2,2.23,False,v4 high->low 38% retrace
2025-11-06,up,269.48,1,low,265.79,1,1.39,False,v4 low->high 38% retrace
2025-11-12,up,265.99,1,high,275.95,1,3.61,False,v4 low->high 38% retrace
2025-11-18,down,272.07,1,high,287.84,10,5.48,False,v4 high->low 38% retrace
2025-11-21,up,268.94,1,high,287.84,7,6.57,False,v4 low->high 38% retrace
2025-12-08,down,278.96,1,high,279.39,5,0.15,False,v4 high->low 38% retrace
2025-12-18,down,276.16,1,high,274.68,4,0.54,False,v4 high->low 38% retrace
2025-12-23,up,271.26,1,high,274.68,1,1.25,False,v4 low->high 38% retrace
2025-12-30,down,271.45,1,high,277.09,2,2.04,False,v4 high->low 38% retrace
2026-01-07,down,276.17,5,low,255.01,1,8.3,False,v4 high->low 38% retrace
2026-01-13,up,263.44,1,high,261.11,1,0.89,True,v4 low->high 38% retrace
2026-01-20,down,258.78,3,high,261.24,5,0.94,False,v4 high->low 38% retrace
2026-01-23,up,249.77,1,high,261.24,2,4.39,False,v4 low->high 38% retrace
2026-01-30,down,254.18,1,high,280.15,5,9.27,False,v4 high->low 38% retrace
2026-02-04,up,255.22,5,high,280.15,2,8.9,False,v4 low->high 38% retrace
2026-02-11,down,269.21,1,low,254.99,2,5.58,False,v4 high->low 38% retrace
2026-02-19,up,264.6,1,high,275.62,5,4.0,False,v4 low->high 38% retrace
2026-03-03,down,267.74,1,low,253.23,4,5.73,False,v4 high->low 38% retrace
2026-03-12,up,261.78,1,low,245.56,6,6.61,False,v4 low->high 38% retrace
2026-03-13,down,258.66,2,low,245.56,5,5.33,False,v4 high->low 38% retrace
2026-03-25,up,251.84,1,high,256.54,1,1.83,False,v4 low->high 38% retrace
